label,attack_type,window_start_time,window_end_time,n_messages,n_emergency,alert_frequency_per_hour,normal_emergency_ratio,inter_alert_interval_mean,inter_interval_variance,burst_score,topic_diversity,time_sin,time_cos,payload_entropy,consecutive_emergency_count,alert_rate_acceleration,regularity_coefficient,temporal_clustering_score
1,normal,2026-02-24T14:22:31+00:00,2026-02-24T15:22:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,-0.5807029557109398,-0.8141155183563192,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T14:32:31+00:00,2026-02-24T15:32:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,-0.6156614753256582,-0.788010753606722,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T14:42:31+00:00,2026-02-24T15:42:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,-0.6494480483301835,-0.760405965600031,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T14:52:31+00:00,2026-02-24T15:52:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,-0.6819983600624984,-0.7313537016191706,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T15:02:31+00:00,2026-02-24T16:02:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,-0.7132504491541815,-0.7009092642998511,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T15:12:31+00:00,2026-02-24T16:12:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,-0.743144825477394,-0.6691306063588585,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T15:22:31+00:00,2026-02-24T16:22:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,-0.77162458338772,-0.6360782202777638,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T15:32:31+00:00,2026-02-24T16:32:31+00:00,1811,0,0.0,1811.0,0.02739309079267762,0.0,0.0,0.0,-0.7986355100472928,-0.6018150231520483,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T15:42:31+00:00,2026-02-24T16:42:31+00:00,1449,0,0.0,1449.0,0.02739309079267762,0.0,0.0,0.0,-0.8241261886220151,-0.5664062369248336,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T15:52:31+00:00,2026-02-24T16:52:31+00:00,1087,0,0.0,1087.0,0.02739309079267762,0.0,0.0,0.0,-0.848048096156426,-0.529919264233205,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T16:02:31+00:00,2026-02-24T17:02:31+00:00,725,0,0.0,725.0,0.02739309079267762,0.0,0.0,0.0,-0.8703556959399,-0.49242356010346644,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T16:12:31+00:00,2026-02-24T17:12:31+00:00,363,0,0.0,363.0,0.02739309079267762,0.0,0.0,0.0,-0.8910065241883678,-0.45399049973954697,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T16:22:31+00:00,2026-02-24T17:22:31+00:00,1,0,0.0,1.0,0.02739309079267762,0.0,0.0,0.0,-0.9099612708765431,-0.41469324265623925,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T19:32:31+00:00,2026-02-24T20:32:31+00:00,363,0,0.0,363.0,0.02739309079267762,0.0,0.0,0.0,-0.8141155183563196,0.5807029557109393,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T19:42:31+00:00,2026-02-24T20:42:31+00:00,725,0,0.0,725.0,0.02739309079267762,0.0,0.0,0.0,-0.8141155183563196,0.5807029557109393,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T19:52:31+00:00,2026-02-24T20:52:31+00:00,1087,0,0.0,1087.0,0.02739309079267762,0.0,0.0,0.0,-0.8141155183563196,0.5807029557109393,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T20:02:31+00:00,2026-02-24T21:02:31+00:00,1449,0,0.0,1449.0,0.02739309079267762,0.0,0.0,0.0,-0.8141155183563196,0.5807029557109393,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T20:12:31+00:00,2026-02-24T21:12:31+00:00,1811,0,0.0,1811.0,0.02739309079267762,0.0,0.0,0.0,-0.8141155183563196,0.5807029557109393,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T20:22:31+00:00,2026-02-24T21:22:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,-0.8141155183563196,0.5807029557109393,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T20:32:31+00:00,2026-02-24T21:32:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,-0.7880107536067218,0.6156614753256585,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T20:42:31+00:00,2026-02-24T21:42:31+00:00,2173,13,13.0,166.15384615384616,0.027393090538680553,8.10588969683708e-17,13.0,2.0,-0.5807029557109397,0.8141155183563192,4.198708371374835,1.0,13.0,100.0,1.0
1,normal,2026-02-24T20:52:31+00:00,2026-02-24T21:52:31+00:00,2173,13,13.0,166.15384615384616,0.027393090538680553,8.10588969683708e-17,13.0,2.0,-0.5807029557109397,0.8141155183563192,4.198708371374835,1.0,13.0,100.0,1.0
1,normal,2026-02-24T21:02:31+00:00,2026-02-24T22:02:31+00:00,2173,13,13.0,166.15384615384616,0.027393090538680553,8.10588969683708e-17,13.0,2.0,-0.5807029557109397,0.8141155183563192,4.198708371374835,1.0,13.0,100.0,1.0
1,normal,2026-02-24T21:12:31+00:00,2026-02-24T22:12:31+00:00,2173,13,13.0,166.15384615384616,0.027393090538680553,8.10588969683708e-17,13.0,2.0,-0.5807029557109397,0.8141155183563192,4.198708371374835,1.0,-13.0,100.0,1.0
1,normal,2026-02-24T21:22:31+00:00,2026-02-24T22:22:31+00:00,2173,13,13.0,166.15384615384616,0.027393090538680553,8.10588969683708e-17,13.0,2.0,-0.5807029557109397,0.8141155183563192,4.198708371374835,1.0,-13.0,100.0,1.0
1,normal,2026-02-24T21:32:31+00:00,2026-02-24T22:32:31+00:00,2174,13,13.0,166.23076923076923,0.027393090538680553,8.10588969683708e-17,13.0,2.0,-0.5807029557109397,0.8141155183563192,4.198708371374835,1.0,-13.0,100.0,1.0
1,normal,2026-02-24T21:42:31+00:00,2026-02-24T22:42:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,-0.5664062369248329,0.8241261886220156,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T21:52:31+00:00,2026-02-24T22:52:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,-0.529919264233205,0.8480480961564258,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T22:02:31+00:00,2026-02-24T23:02:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,-0.4924235601034665,0.8703556959399,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T22:12:31+00:00,2026-02-24T23:12:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,-0.45399049973954697,0.8910065241883678,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T22:22:31+00:00,2026-02-24T23:22:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,-0.4146932426562393,0.9099612708765431,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T22:32:31+00:00,2026-02-24T23:32:31+00:00,2173,13,13.0,166.15384615384616,0.027393090228239696,5.887546342709162e-17,13.0,2.0,-0.15643446504023198,0.9876883405951375,4.404297744632956,1.0,13.0,100.0,1.0
1,normal,2026-02-24T22:42:31+00:00,2026-02-24T23:42:31+00:00,2173,13,13.0,166.15384615384616,0.027393090228239696,5.887546342709162e-17,13.0,2.0,-0.15643446504023198,0.9876883405951375,4.404297744632956,1.0,13.0,100.0,1.0
1,normal,2026-02-24T22:52:31+00:00,2026-02-24T23:52:31+00:00,2173,13,13.0,166.15384615384616,0.027393090228239696,5.887546342709162e-17,13.0,2.0,-0.15643446504023198,0.9876883405951375,4.404297744632956,1.0,13.0,100.0,1.0
1,normal,2026-02-24T23:02:31+00:00,2026-02-25T00:02:31+00:00,2173,13,13.0,166.15384615384616,0.027393090228239696,5.887546342709162e-17,13.0,2.0,-0.15643446504023198,0.9876883405951375,4.404297744632956,1.0,-13.0,100.0,1.0
1,normal,2026-02-24T23:12:31+00:00,2026-02-25T00:12:31+00:00,2173,13,13.0,166.15384615384616,0.027393090228239696,5.887546342709162e-17,13.0,2.0,-0.15643446504023198,0.9876883405951375,4.404297744632956,1.0,-13.0,100.0,1.0
1,normal,2026-02-24T23:22:31+00:00,2026-02-25T00:22:31+00:00,2173,13,13.0,166.15384615384616,0.027393090228239696,5.887546342709162e-17,13.0,2.0,-0.15643446504023198,0.9876883405951375,4.404297744632956,1.0,-13.0,100.0,1.0
1,normal,2026-02-24T23:32:31+00:00,2026-02-25T00:32:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,-0.12186934340514723,0.9925461516413221,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T23:42:31+00:00,2026-02-25T00:42:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,-0.07845909572784562,0.996917333733128,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-24T23:52:31+00:00,2026-02-25T00:52:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,-0.03489949670250171,0.9993908270190957,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T00:02:31+00:00,2026-02-25T01:02:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,0.008726535498373935,0.9993908270190957,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T00:12:31+00:00,2026-02-25T01:12:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,0.05233595624294383,0.9986295347545738,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T00:22:31+00:00,2026-02-25T01:22:31+00:00,2174,0,0.0,2174.0,0.02739309079267762,0.0,0.0,0.0,0.09584575252022397,0.9953961983671789,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T00:32:31+00:00,2026-02-25T01:32:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,0.13917310096006544,0.9902680687415704,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T00:42:31+00:00,2026-02-25T01:42:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,0.18223552549214747,0.9832549075639546,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T00:52:31+00:00,2026-02-25T01:52:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,0.224951054343865,0.9743700647852352,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T01:02:31+00:00,2026-02-25T02:02:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,0.26723837607825685,0.963630453208623,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T01:12:31+00:00,2026-02-25T02:12:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,0.3090169943749474,0.9510565162951535,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T01:22:31+00:00,2026-02-25T02:22:31+00:00,2173,0,0.0,2173.0,0.02739309079267762,0.0,0.0,0.0,0.35020738125946743,0.9366721892483976,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T01:32:31+00:00,2026-02-25T02:32:31+00:00,1811,0,0.0,1811.0,0.02739309079267762,0.0,0.0,0.0,0.3907311284892737,0.9205048534524404,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-02-25T01:42:31+00:00,2026-02-25T02:42:31+00:00,1449,0,0.0,1449.0,0.02739309079267762,0.0,0.0,0.0,0.43051109680829514,0.9025852843498606,0.0,0.0,0.0,11.409203737861283,1.0
