label,attack_type,window_start_time,window_end_time,n_messages,n_emergency,alert_frequency_per_hour,normal_emergency_ratio,inter_alert_interval_mean,inter_interval_variance,burst_score,topic_diversity,time_sin,time_cos,payload_entropy,consecutive_emergency_count,alert_rate_acceleration,regularity_coefficient,temporal_clustering_score
1,normal,2026-03-17T15:32:31+00:00,2026-03-17T16:32:31+00:00,2159,0,0.0,2159.0,0.02739309079267762,0.0,0.0,0.0,-0.7986355100472928,-0.6018150231520483,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T15:42:31+00:00,2026-03-17T16:42:31+00:00,2161,0,0.0,2161.0,0.02739309079267762,0.0,0.0,0.0,-0.8241261886220151,-0.5664062369248336,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T15:52:31+00:00,2026-03-17T16:52:31+00:00,2162,0,0.0,2162.0,0.02739309079267762,0.0,0.0,0.0,-0.848048096156426,-0.529919264233205,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T16:02:31+00:00,2026-03-17T17:02:31+00:00,2160,0,0.0,2160.0,0.02739309079267762,0.0,0.0,0.0,-0.8703556959399,-0.49242356010346644,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T16:12:31+00:00,2026-03-17T17:12:31+00:00,2159,0,0.0,2159.0,0.02739309079267762,0.0,0.0,0.0,-0.8910065241883678,-0.45399049973954697,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T16:22:31+00:00,2026-03-17T17:22:31+00:00,2156,0,0.0,2156.0,0.02739309079267762,0.0,0.0,0.0,-0.9099612708765431,-0.41469324265623925,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T16:32:31+00:00,2026-03-17T17:32:31+00:00,2153,0,0.0,2153.0,0.02739309079267762,0.0,0.0,0.0,-0.9271838545667873,-0.3746065934159123,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T16:42:31+00:00,2026-03-17T17:42:31+00:00,2150,0,0.0,2150.0,0.02739309079267762,0.0,0.0,0.0,-0.9426414910921783,-0.33380685923377124,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T16:52:31+00:00,2026-03-17T17:52:31+00:00,2150,0,0.0,2150.0,0.02739309079267762,0.0,0.0,0.0,-0.9563047559630353,-0.2923717047227371,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T17:02:31+00:00,2026-03-17T18:02:31+00:00,2152,0,0.0,2152.0,0.02739309079267762,0.0,0.0,0.0,-0.9681476403781079,-0.25038000405444094,0.0,0.0,0.0,11.409203737861283,1.0
